Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
1910,Stalking,07:44,Bhalswa Jahangir Pur,Friday,Severe,13:42,Park,0
1911,Eve Teasing,02:05,Deoli,Saturday,Severe,20:18,Mall,35
1912,Honor Killing,01:20,Dallo Pura,Monday,Moderate,10:36,Mall,22
1913,Honor Killing,06:02,Bhalswa Jahangir Pur,Monday,Minor,07:41,Hospital,4
1914,Stalking,20:48,Hastsal,Tuesday,Moderate,05:48,Police Station,22
1915,Eve Teasing,01:46,Deoli,Sunday,Severe,14:47,Park,9
1916,Sexual Harassment,18:28,Sultan Pur Majra,Friday,Moderate,15:48,Mall,43
1917,Sexual Harassment,11:24,Karawal Nagar,Sunday,Severe,17:24,School,12
1918,Stalking,22:33,Sultan Pur Majra,Saturday,Minor,13:51,Park,3
1919,Dowry Death,00:54,Nangloi Jat,Friday,Moderate,07:42,Apartment Complex,49
1920,Acid Attack,01:23,Karawal Nagar,Wednesday,Severe,06:47,Hospital,41
1921,Stalking,12:24,Dallo Pura,Tuesday,Severe,15:01,Hospital,36
1922,Domestic Violence,06:32,Mustafabad,Saturday,Minor,15:41,School,26
1923,Dowry Death,22:51,Deoli,Sunday,Moderate,07:32,Mall,14
1924,Dowry Death,17:20,Hastsal,Tuesday,Severe,22:38,Hospital,41
1925,Acid Attack,19:16,Burari,Saturday,Minor,18:54,Temple,49
1926,Domestic Violence,07:10,Gokal Pur,Wednesday,Moderate,14:24,Mall,18
1927,Domestic Violence,11:58,Burari,Friday,Moderate,01:33,Park,39
1928,Eve Teasing,23:57,Deoli,Thursday,Moderate,06:18,Hospital,22
1929,Acid Attack,19:14,Dallo Pura,Saturday,Minor,07:40,Hospital,35
1930,Dowry Death,18:39,Burari,Saturday,Minor,08:22,Hospital,17
1931,Sexual Harassment,11:07,Nangloi Jat,Monday,Severe,19:45,Temple,47
1932,Honor Killing,17:22,Mustafabad,Friday,Moderate,16:31,School,47
1933,Eve Teasing,09:50,Burari,Thursday,Moderate,16:45,Apartment Complex,47
1934,Acid Attack,13:48,Dallo Pura,Tuesday,Moderate,16:35,School,17
1935,Acid Attack,06:44,Gokal Pur,Saturday,Minor,01:20,Temple,9
1936,Domestic Violence,14:59,Dallo Pura,Saturday,Minor,12:55,Park,38
1937,Eve Teasing,08:58,Karawal Nagar,Thursday,Moderate,00:50,Park,25
1938,Dowry Death,10:56,Dallo Pura,Thursday,Moderate,04:13,Park,11
1939,Stalking,22:25,Bhalswa Jahangir Pur,Wednesday,Minor,14:08,Mall,6
1940,Sexual Harassment,09:38,Delhi Cantonment,Sunday,Moderate,05:38,Hospital,39
1941,Domestic Violence,08:33,Sultan Pur Majra,Monday,Severe,05:37,Hospital,19
1942,Sexual Harassment,00:34,Hastsal,Saturday,Moderate,22:53,Market,28
1943,Acid Attack,14:18,Sultan Pur Majra,Wednesday,Minor,11:07,School,6
1944,Dowry Death,17:40,Hastsal,Monday,Moderate,05:59,Park,38
1945,Sexual Harassment,15:04,Delhi Cantonment,Monday,Severe,22:13,School,12
1946,Dowry Death,06:39,Mandoli,Saturday,Severe,14:12,Police Station,34
1947,Acid Attack,19:10,Karawal Nagar,Monday,Moderate,01:31,Apartment Complex,30
1948,Eve Teasing,03:18,Delhi Cantonment,Thursday,Moderate,00:31,Hospital,40
1949,Acid Attack,14:24,Dallo Pura,Saturday,Minor,17:01,Police Station,28
1950,Eve Teasing,16:52,Delhi Cantonment,Sunday,Severe,20:45,Temple,6
1951,Eve Teasing,00:14,Gokal Pur,Monday,Severe,12:08,Hospital,49
1952,Dowry Death,04:43,Deoli,Wednesday,Minor,06:39,Apartment Complex,40
1953,Stalking,20:01,Gokal Pur,Wednesday,Moderate,22:35,Apartment Complex,19
1954,Eve Teasing,00:25,Bhalswa Jahangir Pur,Tuesday,Minor,08:45,Temple,4
1955,Human Trafficking,15:40,Dallo Pura,Wednesday,Severe,23:54,Hospital,50
1956,Sexual Harassment,15:40,Sultan Pur Majra,Wednesday,Moderate,13:27,School,48
1957,Acid Attack,21:00,Gokal Pur,Sunday,Moderate,17:44,Temple,18
1958,Honor Killing,03:56,Burari,Thursday,Minor,01:33,Temple,26
1959,Acid Attack,12:51,Nangloi Jat,Wednesday,Minor,23:55,School,26
1960,Dowry Death,17:03,Gokal Pur,Saturday,Minor,10:02,School,32
1961,Domestic Violence,03:31,Delhi Cantonment,Monday,Severe,02:12,Market,22
1962,Dowry Death,10:11,Burari,Monday,Minor,21:38,Mall,36
1963,Acid Attack,12:50,Mandoli,Tuesday,Minor,07:57,Temple,49
1964,Honor Killing,17:55,Karawal Nagar,Friday,Severe,05:58,Apartment Complex,48
1965,Honor Killing,02:39,Dallo Pura,Friday,Minor,13:51,Apartment Complex,7
1966,Acid Attack,19:33,Hastsal,Thursday,Moderate,16:51,Market,37
1967,Stalking,13:21,Kirari Suleman Nagar,Saturday,Severe,17:28,Market,39
1968,Honor Killing,11:42,Dallo Pura,Tuesday,Severe,02:21,Mall,15
1969,Dowry Death,10:33,Dallo Pura,Tuesday,Minor,11:57,School,20
1970,Domestic Violence,19:49,Delhi Cantonment,Thursday,Severe,23:13,Apartment Complex,13
1971,Stalking,19:52,Bhalswa Jahangir Pur,Sunday,Severe,04:11,School,32
1972,Honor Killing,13:42,Dallo Pura,Friday,Minor,01:11,Mall,39
1973,Honor Killing,02:34,Hastsal,Wednesday,Minor,02:35,Park,7
1974,Eve Teasing,14:39,Mustafabad,Saturday,Severe,06:49,Park,2
1975,Eve Teasing,12:51,Sultan Pur Majra,Tuesday,Minor,14:56,Apartment Complex,9
1976,Sexual Harassment,08:22,Bhalswa Jahangir Pur,Monday,Severe,05:17,Hospital,42
1977,Sexual Harassment,23:08,Delhi Cantonment,Thursday,Moderate,00:46,Market,26
1978,Stalking,01:00,Deoli,Wednesday,Minor,10:29,Market,26
1979,Stalking,18:55,Nangloi Jat,Tuesday,Minor,13:31,Park,0
1980,Human Trafficking,13:04,Nangloi Jat,Thursday,Minor,16:54,Mall,33
1981,Dowry Death,11:31,Gokal Pur,Thursday,Moderate,22:33,Market,47
1982,Eve Teasing,20:19,Mandoli,Saturday,Moderate,05:30,Mall,15
1983,Stalking,14:23,Mustafabad,Wednesday,Minor,18:46,Mall,0
1984,Dowry Death,10:37,Deoli,Sunday,Moderate,00:08,Park,12
1985,Honor Killing,20:23,Deoli,Wednesday,Moderate,14:21,Market,50
1986,Acid Attack,22:10,Mustafabad,Monday,Severe,14:34,Police Station,6
1987,Acid Attack,01:00,Gokal Pur,Monday,Moderate,23:23,Apartment Complex,45
1988,Sexual Harassment,13:37,Nangloi Jat,Wednesday,Moderate,00:54,School,3
1989,Domestic Violence,16:30,Burari,Sunday,Severe,17:41,Market,49
1990,Dowry Death,16:27,Bhalswa Jahangir Pur,Saturday,Minor,18:55,Hospital,18
1991,Human Trafficking,23:29,Deoli,Saturday,Severe,22:54,Police Station,16
1992,Honor Killing,23:43,Burari,Tuesday,Minor,07:12,Hospital,38
1993,Eve Teasing,06:37,Deoli,Saturday,Severe,00:57,Hospital,37
1994,Eve Teasing,02:18,Mustafabad,Wednesday,Severe,18:57,Mall,1
1995,Stalking,12:23,Burari,Wednesday,Moderate,09:39,Park,42
1996,Dowry Death,10:21,Burari,Friday,Moderate,10:23,Mall,42
1997,Dowry Death,07:19,Deoli,Friday,Severe,18:46,Temple,35
1998,Sexual Harassment,13:29,Dallo Pura,Sunday,Moderate,04:05,School,36
1999,Acid Attack,00:48,Sultan Pur Majra,Friday,Minor,15:49,Hospital,20
2000,Dowry Death,17:27,Hastsal,Tuesday,Moderate,04:34,Temple,1
2001,Acid Attack,16:35,Nangloi Jat,Wednesday,Minor,16:09,School,8
2002,Stalking,23:16,Gokal Pur,Saturday,Moderate,00:30,Temple,34
2003,Human Trafficking,03:56,Sultan Pur Majra,Saturday,Moderate,06:38,Apartment Complex,33
2004,Acid Attack,20:48,Sultan Pur Majra,Tuesday,Moderate,22:43,Hospital,24
2005,Human Trafficking,23:44,Mandoli,Tuesday,Moderate,10:04,Police Station,29
2006,Stalking,19:53,Deoli,Wednesday,Moderate,00:14,Mall,20
2007,Domestic Violence,13:56,Nangloi Jat,Friday,Severe,04:35,Park,19
2008,Stalking,20:45,Sultan Pur Majra,Monday,Moderate,21:13,Hospital,17
2009,Dowry Death,07:22,Burari,Wednesday,Minor,09:19,Police Station,41
2010,Sexual Harassment,06:20,Mandoli,Friday,Moderate,03:00,Mall,9
2011,Acid Attack,07:05,Gokal Pur,Wednesday,Moderate,05:53,Mall,31
2012,Domestic Violence,18:37,Bhalswa Jahangir Pur,Sunday,Severe,11:20,Mall,6
2013,Human Trafficking,17:23,Mustafabad,Sunday,Moderate,22:03,Police Station,47
2014,Acid Attack,14:11,Gokal Pur,Friday,Minor,23:14,School,50
2015,Domestic Violence,12:03,Nangloi Jat,Saturday,Severe,16:49,Police Station,10
2016,Eve Teasing,22:40,Kirari Suleman Nagar,Sunday,Minor,07:12,Temple,2
2017,Stalking,04:18,Hastsal,Thursday,Minor,11:46,Hospital,50
2018,Honor Killing,03:08,Nangloi Jat,Saturday,Severe,04:35,Hospital,46
2019,Eve Teasing,15:26,Kirari Suleman Nagar,Thursday,Severe,20:41,Temple,11
2020,Human Trafficking,04:16,Dallo Pura,Saturday,Severe,00:29,School,11
2021,Stalking,16:00,Delhi Cantonment,Tuesday,Minor,10:43,Park,47
2022,Eve Teasing,07:41,Delhi Cantonment,Friday,Moderate,00:21,Mall,5
2023,Sexual Harassment,21:42,Sultan Pur Majra,Wednesday,Moderate,15:18,Park,44
2024,Eve Teasing,02:46,Gokal Pur,Saturday,Minor,18:27,Temple,39
2025,Domestic Violence,16:55,Hastsal,Wednesday,Moderate,20:08,Mall,24
2026,Stalking,21:11,Gokal Pur,Monday,Severe,01:09,Police Station,15
2027,Sexual Harassment,18:48,Deoli,Friday,Minor,23:21,Hospital,45
2028,Acid Attack,21:14,Burari,Sunday,Minor,17:14,Temple,50
2029,Domestic Violence,06:37,Nangloi Jat,Thursday,Severe,02:14,Hospital,40
2030,Eve Teasing,17:24,Mandoli,Monday,Minor,16:58,Hospital,29
2031,Sexual Harassment,16:38,Mustafabad,Sunday,Moderate,16:00,Mall,8
2032,Acid Attack,00:38,Delhi Cantonment,Saturday,Minor,05:05,Market,22
2033,Stalking,01:16,Mandoli,Friday,Severe,12:48,Temple,44
2034,Dowry Death,12:52,Sultan Pur Majra,Tuesday,Minor,13:55,Mall,33
2035,Human Trafficking,18:05,Mustafabad,Thursday,Severe,17:33,Park,9
2036,Domestic Violence,06:08,Delhi Cantonment,Monday,Moderate,02:47,Police Station,24
2037,Sexual Harassment,07:35,Delhi Cantonment,Wednesday,Severe,01:54,School,39
2038,Human Trafficking,07:02,Bhalswa Jahangir Pur,Wednesday,Severe,14:28,Temple,16
2039,Domestic Violence,05:05,Hastsal,Friday,Severe,14:28,Apartment Complex,23
2040,Sexual Harassment,05:54,Nangloi Jat,Wednesday,Severe,14:02,School,37
2041,Acid Attack,14:54,Gokal Pur,Saturday,Moderate,11:05,Police Station,6
2042,Domestic Violence,21:43,Mustafabad,Tuesday,Minor,06:35,Mall,14
2043,Sexual Harassment,19:59,Dallo Pura,Tuesday,Severe,09:48,Market,31
2044,Human Trafficking,18:27,Hastsal,Thursday,Moderate,13:06,Police Station,15
2045,Acid Attack,11:09,Deoli,Friday,Moderate,07:27,Hospital,36
2046,Dowry Death,09:47,Mustafabad,Tuesday,Moderate,21:38,School,40
2047,Domestic Violence,02:59,Nangloi Jat,Sunday,Severe,12:16,Apartment Complex,30
2048,Dowry Death,12:57,Kirari Suleman Nagar,Sunday,Moderate,11:45,Park,25
2049,Honor Killing,23:51,Karawal Nagar,Sunday,Moderate,07:20,Hospital,13
2050,Stalking,05:02,Burari,Sunday,Moderate,23:42,Park,1
2051,Eve Teasing,03:55,Mandoli,Tuesday,Moderate,00:03,Park,4
2052,Sexual Harassment,17:43,Delhi Cantonment,Sunday,Moderate,23:50,Mall,42
2053,Acid Attack,17:27,Mustafabad,Saturday,Minor,00:33,Police Station,8
2054,Domestic Violence,16:09,Bhalswa Jahangir Pur,Friday,Severe,06:38,Temple,13
2055,Human Trafficking,06:48,Gokal Pur,Sunday,Moderate,17:29,Park,12
2056,Dowry Death,21:56,Dallo Pura,Thursday,Moderate,03:02,Market,22
2057,Acid Attack,11:32,Nangloi Jat,Tuesday,Moderate,16:42,Hospital,29
2058,Human Trafficking,12:34,Gokal Pur,Saturday,Moderate,13:25,School,50
2059,Dowry Death,13:25,Mustafabad,Monday,Minor,02:22,School,33
2060,Sexual Harassment,13:07,Gokal Pur,Friday,Minor,12:53,Mall,11
2061,Stalking,04:03,Bhalswa Jahangir Pur,Tuesday,Minor,15:06,Mall,37
2062,Stalking,06:49,Sultan Pur Majra,Sunday,Moderate,12:05,School,12
2063,Domestic Violence,01:16,Bhalswa Jahangir Pur,Tuesday,Moderate,05:18,Police Station,1
2064,Human Trafficking,22:29,Kirari Suleman Nagar,Sunday,Moderate,14:21,Police Station,17
2065,Eve Teasing,05:26,Mustafabad,Saturday,Severe,03:52,Temple,37
2066,Eve Teasing,06:27,Deoli,Thursday,Moderate,07:10,Apartment Complex,15
2067,Human Trafficking,12:23,Delhi Cantonment,Saturday,Severe,04:29,School,15
2068,Eve Teasing,21:17,Gokal Pur,Friday,Severe,03:21,Hospital,0
2069,Human Trafficking,07:52,Gokal Pur,Wednesday,Minor,20:56,Market,38
2070,Human Trafficking,06:51,Nangloi Jat,Tuesday,Severe,22:20,Temple,28
2071,Acid Attack,20:04,Karawal Nagar,Tuesday,Severe,07:23,Park,9
2072,Acid Attack,15:51,Deoli,Sunday,Minor,18:37,Apartment Complex,8
2073,Domestic Violence,01:57,Dallo Pura,Tuesday,Minor,18:49,Park,23
2074,Stalking,10:57,Hastsal,Sunday,Severe,21:02,Park,2
2075,Honor Killing,16:02,Nangloi Jat,Friday,Moderate,20:36,School,39
2076,Acid Attack,01:13,Bhalswa Jahangir Pur,Monday,Moderate,19:44,Hospital,11
2077,Sexual Harassment,04:50,Mustafabad,Friday,Minor,15:13,Hospital,0
2078,Sexual Harassment,05:32,Nangloi Jat,Saturday,Minor,15:07,Market,48
2079,Eve Teasing,11:44,Burari,Saturday,Moderate,00:20,Mall,43
2080,Stalking,12:52,Delhi Cantonment,Tuesday,Moderate,23:27,Hospital,33
2081,Stalking,10:15,Delhi Cantonment,Saturday,Severe,14:45,Police Station,47
2082,Sexual Harassment,00:45,Bhalswa Jahangir Pur,Tuesday,Minor,02:48,Police Station,25
2083,Stalking,10:57,Burari,Thursday,Moderate,00:46,Park,11
2084,Stalking,18:05,Delhi Cantonment,Tuesday,Moderate,18:42,Apartment Complex,49
2085,Honor Killing,08:59,Mustafabad,Saturday,Minor,22:01,Mall,14
2086,Dowry Death,08:18,Hastsal,Wednesday,Moderate,06:49,Mall,22
2087,Eve Teasing,09:06,Karawal Nagar,Monday,Severe,05:54,Police Station,35
2088,Eve Teasing,18:47,Mandoli,Sunday,Minor,08:36,School,5
2089,Human Trafficking,16:25,Bhalswa Jahangir Pur,Monday,Moderate,12:56,Market,25
2090,Honor Killing,19:06,Mandoli,Friday,Minor,05:56,Market,50
2091,Dowry Death,18:40,Mustafabad,Friday,Minor,00:53,Hospital,32
2092,Acid Attack,00:05,Burari,Friday,Minor,18:39,Hospital,46
2093,Human Trafficking,04:58,Dallo Pura,Sunday,Severe,22:20,Temple,10
2094,Domestic Violence,20:13,Mustafabad,Wednesday,Minor,16:29,Apartment Complex,42
2095,Honor Killing,06:18,Burari,Saturday,Moderate,13:23,Temple,29
2096,Acid Attack,04:11,Mandoli,Monday,Severe,14:56,School,20
2097,Honor Killing,07:00,Hastsal,Thursday,Severe,03:14,Mall,36
2098,Acid Attack,19:10,Gokal Pur,Friday,Severe,16:19,Park,11
2099,Stalking,09:45,Dallo Pura,Saturday,Moderate,15:15,Temple,27
2100,Sexual Harassment,06:34,Nangloi Jat,Sunday,Severe,09:52,Apartment Complex,8
2101,Eve Teasing,11:35,Kirari Suleman Nagar,Monday,Moderate,11:17,Park,38
2102,Domestic Violence,01:18,Karawal Nagar,Monday,Minor,10:39,Mall,34
2103,Domestic Violence,08:24,Burari,Saturday,Minor,13:54,Mall,30
2104,Domestic Violence,07:52,Burari,Saturday,Moderate,21:42,School,43
2105,Dowry Death,11:11,Dallo Pura,Saturday,Moderate,04:51,Park,3
2106,Sexual Harassment,22:25,Sultan Pur Majra,Tuesday,Moderate,03:17,Park,17
2107,Honor Killing,06:52,Delhi Cantonment,Saturday,Severe,23:02,Temple,8
2108,Stalking,04:56,Deoli,Monday,Minor,15:55,Park,47
2109,Sexual Harassment,08:31,Deoli,Saturday,Minor,14:57,Hospital,17
2110,Sexual Harassment,07:52,Deoli,Friday,Severe,22:17,School,34
2111,Dowry Death,04:30,Gokal Pur,Thursday,Moderate,23:31,Hospital,46
2112,Eve Teasing,18:07,Kirari Suleman Nagar,Tuesday,Minor,10:49,Hospital,9
2113,Dowry Death,01:25,Mandoli,Saturday,Moderate,03:09,Police Station,27
2114,Human Trafficking,17:46,Burari,Sunday,Minor,01:28,Temple,31
2115,Sexual Harassment,07:05,Dallo Pura,Friday,Minor,13:56,School,14
2116,Human Trafficking,11:53,Karawal Nagar,Thursday,Moderate,05:32,Police Station,32
2117,Dowry Death,07:54,Gokal Pur,Tuesday,Minor,21:30,Police Station,40
2118,Acid Attack,12:05,Gokal Pur,Friday,Moderate,05:55,Apartment Complex,40
2119,Dowry Death,15:17,Bhalswa Jahangir Pur,Sunday,Moderate,12:51,Hospital,19
2120,Sexual Harassment,08:31,Mandoli,Friday,Severe,17:18,Market,36
2121,Sexual Harassment,22:05,Bhalswa Jahangir Pur,Thursday,Severe,17:09,Mall,26
2122,Stalking,01:35,Karawal Nagar,Monday,Minor,06:58,Police Station,4
2123,Stalking,20:28,Gokal Pur,Saturday,Moderate,15:06,Market,0
2124,Sexual Harassment,09:35,Burari,Saturday,Minor,20:32,School,29
2125,Domestic Violence,06:01,Sultan Pur Majra,Saturday,Moderate,13:20,Apartment Complex,25
2126,Honor Killing,19:06,Kirari Suleman Nagar,Wednesday,Moderate,22:16,Park,25
2127,Honor Killing,14:35,Dallo Pura,Wednesday,Moderate,10:45,Police Station,43
2128,Honor Killing,18:54,Hastsal,Tuesday,Minor,20:30,Park,1
2129,Honor Killing,07:50,Gokal Pur,Friday,Severe,22:07,Police Station,34
2130,Dowry Death,00:24,Burari,Tuesday,Severe,12:15,Park,36
2131,Dowry Death,04:46,Delhi Cantonment,Tuesday,Moderate,03:15,Mall,36
2132,Stalking,01:18,Bhalswa Jahangir Pur,Tuesday,Moderate,12:47,Park,38
2133,Human Trafficking,04:08,Hastsal,Tuesday,Severe,11:34,Police Station,50
2134,Sexual Harassment,17:44,Mandoli,Saturday,Moderate,13:43,Apartment Complex,14
2135,Acid Attack,04:50,Bhalswa Jahangir Pur,Wednesday,Severe,20:19,Market,45
2136,Eve Teasing,20:52,Sultan Pur Majra,Friday,Moderate,21:57,Temple,27
2137,Eve Teasing,03:49,Kirari Suleman Nagar,Thursday,Minor,03:25,Police Station,1
2138,Domestic Violence,19:59,Dallo Pura,Thursday,Severe,22:12,Police Station,41
2139,Human Trafficking,06:19,Karawal Nagar,Wednesday,Moderate,05:08,Mall,3
2140,Domestic Violence,00:16,Kirari Suleman Nagar,Tuesday,Moderate,04:35,Hospital,14
2141,Stalking,05:36,Mustafabad,Friday,Severe,19:31,School,50
2142,Acid Attack,23:29,Gokal Pur,Thursday,Moderate,12:00,Temple,15
2143,Human Trafficking,03:05,Karawal Nagar,Monday,Severe,06:36,School,48
2144,Honor Killing,21:52,Nangloi Jat,Saturday,Moderate,15:39,School,6
2145,Human Trafficking,09:07,Delhi Cantonment,Sunday,Severe,13:56,Temple,42
2146,Honor Killing,21:29,Hastsal,Tuesday,Moderate,19:18,Apartment Complex,36
2147,Domestic Violence,00:52,Sultan Pur Majra,Monday,Minor,03:47,Temple,43
2148,Acid Attack,18:50,Sultan Pur Majra,Friday,Severe,03:40,Park,4
2149,Acid Attack,22:39,Deoli,Tuesday,Severe,18:19,Market,12
2150,Domestic Violence,19:05,Delhi Cantonment,Thursday,Severe,18:41,Apartment Complex,37
2151,Sexual Harassment,14:56,Deoli,Sunday,Moderate,17:36,Mall,48
2152,Human Trafficking,16:13,Bhalswa Jahangir Pur,Sunday,Severe,03:47,School,32
2153,Dowry Death,18:59,Deoli,Sunday,Minor,20:57,Apartment Complex,15
2154,Eve Teasing,18:50,Deoli,Sunday,Severe,20:34,Apartment Complex,13
2155,Acid Attack,11:30,Gokal Pur,Sunday,Minor,19:08,Police Station,10
2156,Human Trafficking,23:18,Karawal Nagar,Saturday,Moderate,02:55,Temple,18
2157,Stalking,06:30,Karawal Nagar,Sunday,Moderate,11:21,Temple,17
2158,Dowry Death,01:20,Hastsal,Tuesday,Severe,03:43,Hospital,43
2159,Dowry Death,04:58,Deoli,Thursday,Moderate,15:43,Temple,21
2160,Dowry Death,01:36,Bhalswa Jahangir Pur,Sunday,Moderate,06:36,Park,20
2161,Eve Teasing,07:33,Deoli,Tuesday,Minor,21:40,Police Station,35
2162,Domestic Violence,13:29,Mandoli,Saturday,Severe,03:23,Apartment Complex,27
2163,Human Trafficking,17:09,Mustafabad,Wednesday,Severe,06:22,Apartment Complex,27
2164,Domestic Violence,21:11,Karawal Nagar,Wednesday,Severe,19:50,Apartment Complex,43
2165,Sexual Harassment,15:27,Sultan Pur Majra,Wednesday,Minor,02:32,School,13
2166,Sexual Harassment,03:59,Kirari Suleman Nagar,Saturday,Severe,17:46,Apartment Complex,12
2167,Stalking,12:10,Nangloi Jat,Friday,Minor,12:21,Temple,31
2168,Honor Killing,10:00,Kirari Suleman Nagar,Wednesday,Severe,03:35,Apartment Complex,34
2169,Human Trafficking,21:42,Karawal Nagar,Tuesday,Moderate,18:07,Mall,16
2170,Dowry Death,23:43,Kirari Suleman Nagar,Sunday,Moderate,11:47,School,27
2171,Acid Attack,15:36,Hastsal,Tuesday,Moderate,15:33,Market,38
2172,Eve Teasing,11:04,Hastsal,Wednesday,Minor,16:30,Police Station,3
2173,Human Trafficking,00:27,Delhi Cantonment,Saturday,Minor,17:30,Park,14
2174,Sexual Harassment,00:27,Nangloi Jat,Friday,Minor,10:59,Temple,21
2175,Stalking,13:26,Hastsal,Monday,Moderate,01:00,Apartment Complex,25
2176,Domestic Violence,08:37,Karawal Nagar,Thursday,Minor,01:37,School,39
2177,Stalking,02:25,Nangloi Jat,Sunday,Minor,08:45,Police Station,7
2178,Acid Attack,08:03,Bhalswa Jahangir Pur,Thursday,Minor,11:59,Park,41
2179,Honor Killing,11:34,Burari,Friday,Moderate,02:24,Hospital,39
2180,Acid Attack,14:38,Delhi Cantonment,Sunday,Moderate,23:45,Market,32
2181,Human Trafficking,20:58,Delhi Cantonment,Sunday,Severe,20:12,Hospital,28
2182,Dowry Death,17:23,Dallo Pura,Wednesday,Minor,00:43,Park,18
2183,Domestic Violence,02:29,Karawal Nagar,Monday,Minor,16:39,Mall,3
2184,Sexual Harassment,09:40,Mustafabad,Sunday,Moderate,20:36,School,6
2185,Honor Killing,18:47,Hastsal,Wednesday,Minor,04:51,Mall,43
2186,Domestic Violence,23:26,Mustafabad,Wednesday,Moderate,23:45,Park,26
2187,Honor Killing,15:24,Bhalswa Jahangir Pur,Tuesday,Minor,01:52,Police Station,41
2188,Stalking,12:20,Bhalswa Jahangir Pur,Saturday,Minor,10:53,Hospital,4
2189,Stalking,20:35,Mandoli,Thursday,Moderate,00:22,School,41
2190,Acid Attack,12:12,Sultan Pur Majra,Thursday,Severe,03:39,Park,1
2191,Dowry Death,18:04,Nangloi Jat,Tuesday,Minor,18:38,Park,3
2192,Human Trafficking,22:49,Kirari Suleman Nagar,Saturday,Minor,15:14,Police Station,34
2193,Sexual Harassment,23:59,Burari,Tuesday,Moderate,16:57,Market,46
2194,Stalking,01:03,Nangloi Jat,Tuesday,Severe,03:44,Temple,23
2195,Eve Teasing,06:44,Hastsal,Thursday,Minor,00:06,Market,11
2196,Domestic Violence,01:32,Bhalswa Jahangir Pur,Wednesday,Moderate,18:10,Police Station,22
2197,Acid Attack,09:38,Mandoli,Sunday,Moderate,17:55,Market,38
2198,Acid Attack,17:27,Dallo Pura,Saturday,Severe,02:07,Apartment Complex,10
2199,Sexual Harassment,02:19,Mandoli,Sunday,Severe,02:53,Hospital,49
2200,Eve Teasing,13:42,Delhi Cantonment,Wednesday,Moderate,01:17,Temple,44
2201,Dowry Death,20:34,Bhalswa Jahangir Pur,Wednesday,Moderate,04:40,Market,26
2202,Acid Attack,09:25,Hastsal,Monday,Minor,21:36,Apartment Complex,50
2203,Human Trafficking,21:37,Nangloi Jat,Saturday,Severe,10:24,Apartment Complex,46
2204,Honor Killing,22:30,Gokal Pur,Wednesday,Severe,14:26,Market,2
2205,Dowry Death,00:59,Delhi Cantonment,Thursday,Minor,12:41,Temple,38
2206,Domestic Violence,17:55,Mandoli,Monday,Moderate,01:15,Mall,23
2207,Domestic Violence,16:13,Karawal Nagar,Friday,Moderate,18:42,Hospital,18
2208,Stalking,21:30,Nangloi Jat,Thursday,Moderate,19:13,Park,7
2209,Eve Teasing,08:14,Dallo Pura,Sunday,Moderate,19:09,Market,33
2210,Eve Teasing,02:28,Bhalswa Jahangir Pur,Tuesday,Minor,17:35,Mall,5
2211,Honor Killing,10:52,Gokal Pur,Saturday,Minor,15:11,Apartment Complex,6
2212,Sexual Harassment,01:08,Sultan Pur Majra,Wednesday,Severe,00:59,Park,0
2213,Human Trafficking,23:07,Sultan Pur Majra,Wednesday,Severe,19:27,Temple,34
2214,Honor Killing,16:18,Nangloi Jat,Tuesday,Severe,03:45,Temple,39
2215,Acid Attack,03:03,Kirari Suleman Nagar,Tuesday,Severe,13:25,Police Station,43
2216,Stalking,22:55,Mustafabad,Tuesday,Minor,23:40,School,31
2217,Acid Attack,14:43,Sultan Pur Majra,Sunday,Moderate,15:08,Hospital,21
2218,Honor Killing,21:40,Bhalswa Jahangir Pur,Saturday,Moderate,06:05,Mall,20
